image,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64
AKM_MI_VS_LSG_23.jpg,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,6,6,5,5,0,0,0,0,6,6,5,5,0,0,0,0,6,6,5,5,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,6,6,5,5,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,6,0,0,0,0,5,0,0,6,0,0,0,0,5,0,0,6,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,5,5,0,0,0,6,6,0,5,5,0,0,0,6,6,0,5,5,0
AKM_MI_VS_LSG_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_3.jpg,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_30.jpg,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,5,5,0,0,0,0,6,6,5,5,0,0,0,0,6,6,5,5,0,0,0,0,6,6,5,5,0,0,0,0,6,6,5,5,0,0
AKM_MI_VS_LSG_31.jpg,0,0,0,0,6,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,5,6,6,0,0,0,0,0,5,6,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_32.jpg,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,5,0,0
AKM_MI_VS_LSG_33.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,6,0,0,0,6,6,0,6,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_34.jpg,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_35.jpg,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_36.jpg,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,5,5,5,5,5,5,0,0,5,5,0,5,5,5,0,0,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_37.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_38.jpg,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_39.jpg,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,0,6,6,5,5,5,0,0,0,6,6,0,5,0,0,0,0,6,6,5,5,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_4.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,6,6,0,0,0,6,6,0,6,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_5.jpg,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_6.jpg,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_7.jpg,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,5,5,5,0,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_8.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_LSG_9.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,5,0,5,5,9,0,5,9,5,5,5,5,9,0,5,9,5,0,5,5,9,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_10.jpg,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0
AKM_RCB_VS_LSG_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,5,0,0,0,0,9,9,0,5,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,5,5,5,5,5,9,0,5,5,5,0,5,5,9,0,5,5,5,5,5,5,9,0,0,0,0,5,5,5,9,0,0,0,0,5,0,0,0,0
AKM_RCB_VS_LSG_13.jpg,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_14.jpg,0,0,0,0,0,0,5,0,0,9,0,0,5,0,5,0,0,9,0,0,5,0,5,0,0,9,0,0,5,5,5,0,0,9,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0
AKM_RCB_VS_LSG_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_21.jpg,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,9,0,0,0,0,0,5,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0
AKM_RCB_VS_LSG_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,5,0,5,0,0,0,0,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0
AKM_RCB_VS_LSG_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,0,0,5,5,0,0,5,0,0,0,5,5,0,0,5,0,0,0
AKM_RCB_VS_LSG_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0
AKM_RCB_VS_LSG_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0
AKM_RCB_VS_LSG_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,5,0
AKM_RCB_VS_LSG_28.jpg,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_3.jpg,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,5,5,0,0,0,5,0,5,5,5,0,0,0,5,0,5,5,5,0,0,0,5,5,5,5,5,0,0,0,5,5,5,5,0,0,0,0,5,0,0,0,0,0,0
AKM_RCB_VS_LSG_30.jpg,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,5,0,0,0
AKM_RCB_VS_LSG_31.jpg,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0
AKM_RCB_VS_LSG_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,5,0,0,0,0,0,9,0,5,0,0,0,0,0,9,9,5,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_34.jpg,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,5,0,0,0,0,9,9,5,5,5,0,0,9,9,9,5,5,5,0,0,9,9,9,5,5,5,0,0,9,9,9,5,5,5,0,0,0,9,9,5,5,5,0
AKM_RCB_VS_LSG_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,5,0,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0,0,9,9,0,5,5,5,0
AKM_RCB_VS_LSG_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,9,5,5,5,5,9,0,5,9,5,5,5,5,9,0,5,9,5,0,0,5,9,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_4.jpg,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,5,5,0,5,5,5,0,0,5,5,0,5,5,5,0,0,5,5,0,5,5,5,0,0,5,5,0,5,5,5,0,0,5,5,0,5,5,5
AKM_RCB_VS_LSG_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,5,5,0,0,0,5,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0,0,0,5,5,5,5,0,0
AKM_RCB_VS_LSG_6.jpg,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0
AKM_RCB_VS_LSG_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,5,0,0,0,0,9,0,5,5,0,0,0,9,9,0,5,5,0,0,0,9,9,0,5,5,0,0,0,0,9,9,5,5,0,0
AKM_RCB_VS_LSG_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
AKM_RCB_VS_LSG_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_1.jpg,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_10.jpg,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,0,0,0,8,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_11.jpg,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8,6,6,0,0,0,0,8,8,6,6,0,0,0,0,8,8,6,6,0,0,0,0,8,8,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0
AKM_MI_VS_RR_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,6,0,0,8,8,0,6,6,6,0,0,8,8,0,6,6,6,0,0,8,8,0,6,6,6,0,0,8,8,0,6,6,6,0,0,8,0,0,6,6,0,0,0,0,0
AKM_MI_VS_RR_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8,0,0,6,6,0,0,8,0,0,0,0,6,6,0,8,0,0,0,6,6,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,6,0,0,8,8,0,0,6,6,0,0,8,8,0,0,6,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_19.jpg,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,6,6,6,0,6,0,6,0,0,6,6,0,6,6,6,0,0,6,6,0,6,6,6,0,0,6,6,0,6,6,6,0,0,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_20.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,6,6,0,0,0,0,6,6,0,6,6,6,6,0,6,6,0,6,6,0,6,0,6,6,0,6,0,6,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_21.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,6,0,6,6,0,6,0,6,6,0,6,6,6,6,6,6,6,0,6,6,0,6,0,0,6,0,6,6,0,6,0,0,6,0,6,6,0,0,0,0,6,0,0,0,0,0,0
AKM_MI_VS_RR_22.jpg,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
AKM_MI_VS_RR_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_25.jpg,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_3.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,6,0,0,0,8,8,0,0,6,6,0,0,8,8,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_6.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,8,6,6,0,0,0,0,8,8,6,6,0,0,0,0,0,8,6,6,0,0,0,0,0,8,6,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_8.jpg,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_MI_VS_RR_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,8,8,6,6,0,0,0,0,0,8,6,6,0,8,0,0,0,8,6,6,0,8,0,0,8,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
AKM_LSG_VS_RR_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,5,8,0,0,0,0,0,5,5,8,8,0,0,0,0,5,5,8,8,0,0,0,0,5,5,8,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0
AKM_LSG_VS_RR_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,5,0,0,0
AKM_LSG_VS_RR_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKM_CSK_VS_MI_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0
AKM_CSK_VS_MI_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,6,0,0,0,0,6,6,6,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,6,0,0,0
AKM_CSK_VS_MI_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0
mmb-rcb-vs-gt-1.jpg,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,0,0,0,9,0,0,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
mmb-rcb-vs-gt-10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
